x,y,z,qw,qx,qy,qz
-0.3254914,-0.4658712,0.536323,0.24068962760216983,0.6032068043635148,-0.7576824699634147,0.06424429192095182
-0.32550184,-0.4659097199999999,0.5362582,0.24047195500239543,0.6032538565008412,-0.75767905071312,0.06465662831182631
-0.32551228,-0.46594824,0.5361934,0.24025429763570622,0.603300832456001,-0.7576753972426177,0.06506896678687125
-0.32552272,-0.46598676,0.5361286,0.24003665552652337,0.6033477322588291,-0.7576715095527594,0.06548130720909548
-0.32553316,-0.46602528,0.5360638,0.23981902869923943,0.6033945559391669,-0.7576673876444784,0.06589364944151055
-0.3255436,-0.4660638,0.535999,0.23960141717821887,0.6034413035268609,-0.7576630315187894,0.06630599334713097
-0.32555404,-0.46610232,0.5359342,0.23938382098779754,0.6034879750517644,-0.7576584411767894,0.06671833878897418
-0.3255654799999999,-0.46612974,0.53585184,0.2392155541797807,0.6034819681840834,-0.7576702937415244,0.06723956199111866
-0.32557892,-0.46613496,0.53573436,0.23914613971931353,0.6033707662603223,-0.7577148323891433,0.06797848966603108
-0.3255923599999999,-0.46614018,0.53561688,0.23907705390459133,0.6032596172950798,-0.7577584860259176,0.06871734346585716
-0.3256058,-0.4661454,0.5354994,0.23900829659485828,0.6031485218738266,-0.7578012548113781,0.06945612231145121
-0.32561924,-0.46615062,0.53538192,0.2389398676484513,0.6030374805818094,-0.7578431389064022,0.07019482512390847
-0.32563268,-0.46615584,0.53526444,0.23887176692279927,0.6029264940040495,-0.7578841384732123,0.07093345082456652
-0.32564612,-0.4661610599999999,0.53514696,0.2388039942744245,0.6028155627253422,-0.7579242536753767,0.0716719983350066
-0.32565956,-0.46616628,0.53502948,0.23873654955894202,0.6027046873302538,-0.7579634846778073,0.07241046657705649
-0.325673,-0.4661714999999999,0.534912,0.2386694326310605,0.6025938684031232,-0.7580018316467617,0.07314885447279128
-0.3256864399999999,-0.46617672,0.53479452,0.23860264334458225,0.602483106528057,-0.7580392947498408,0.07388716094453562
-0.32569988,-0.46618194,0.53467704,0.23853618155240405,0.6023724022889313,-0.7580758741559903,0.07462538491486445
-0.32571332,-0.46618716,0.53455956,0.23847004710651692,0.6022617562693878,-0.7581115700354983,0.07536352530660619
-0.32572676,-0.46619238,0.53444208,0.23840423985800654,0.6021511690528355,-0.758146382559997,0.07610158104284354
-0.3257402,-0.4661976,0.5343246,0.23833875965705414,0.6020406412224457,-0.7581803119024602,0.0768395510469149
-0.32575364,-0.46620282,0.53420712,0.23827360635293598,0.6019301733611538,-0.7582133582372054,0.0775774342424169
-0.32576708,-0.46620804,0.53408964,0.23820877979402438,0.6018197660516565,-0.7582455217398915,0.0783152295532057
-0.32578052,-0.46621326,0.53397216,0.23814427982778755,0.6017094198764107,-0.7582768025875187,0.07905293590339894
-0.32579568,-0.46619872,0.53382296,0.23803628249257525,0.6015336774065692,-0.758368263207448,0.07983445698796753
-0.3258117,-0.4661743,0.5336579,0.23790695771196882,0.6013252268814233,-0.7584891449699563,0.0806378816127055
-0.32582772,-0.46614988,0.53349284,0.2377782688182583,0.6011167902622918,-0.758608871443627,0.08144126416982182
-0.32584374,-0.46612546,0.53332778,0.23765021559619348,0.6009083688545864,-0.7587274428673006,0.08224460290894525
-0.32585976,-0.4661010399999999,0.53316272,0.2375227978281496,0.600699963963214,-0.758844859482575,0.08304789608023039
-0.32587578,-0.46607662,0.53299766,0.23739601529412735,0.6004915768925715,-0.7589611215338021,0.08385114193436256
-0.3258918,-0.4660521999999999,0.5328326,0.23726986777175518,0.6002832089465424,-0.7590762292680896,0.08465433872256148
-0.32590782,-0.46602778,0.53266754,0.23714435503628922,0.6000748614284923,-0.7591901829352978,0.08545748469658603
-0.32592384,-0.46600336,0.53250248,0.23701947686061497,0.5998665356412649,-0.7593029827880394,0.08626057810873869
-0.32593986,-0.46597894,0.5323374200000001,0.23689523301524745,0.5996582328871779,-0.7594146290816787,0.08706361721187042
-0.32595588,-0.46595452,0.53217236,0.23677162326833315,0.599449954468019,-0.7595251220743301,0.08786660025938398
-0.3259719,-0.4659301,0.5320073000000001,0.23664864738565022,0.5992417016850415,-0.7596344620268577,0.08866952550523972
-0.32598792,-0.46590568,0.53184224,0.23652630513061007,0.5990334758389607,-0.7597426492028736,0.0894723912039589
-0.32600394,-0.46588126,0.5316771800000001,0.23640459626425797,0.5988252782299489,-0.7598496838687374,0.09027519561062858
-0.32601996,-0.46585684,0.53151212,0.2362835205452744,0.5986171101576326,-0.7599555662935548,0.09107793698090624
