x,y,z,rx,ry,rz,vx,vy,vz,vrx,vry,vrz,ax,ay,az,arx,ary,arz
-0.31900045338101135,-0.46558585779634615,0.6146020708215915,3.051052344960564,-0.023223015682554027,-1.7580385040965412,-0.051859126949635743,0.20613634257733945,0.23190898244946215,0.6463268866971081,-1.3698712268220101,-0.7611040639489558,-0.12897519373041902,0.46090888038833766,0.31771111227277443,1.0826392488679137,-4.1347139596011395,-1.6149122477561269
-0.32008546506058655,-0.46059678332067683,0.6148512949864325,3.0867759826802894,-0.06764574678093291,-1.7630070862076308,-0.055040276056442884,0.22139517198507785,0.21858507957351309,0.7905370882832797,-1.5457003349805625,-0.7476236507614197,-0.1308410625130921,0.47461402636585676,0.2840332946823928,1.3108460614856416,-4.328103573568558,-1.5418454989677497
-0.320988994768753,-0.4554123113390765,0.6145019005237395,1.004129928071373,-0.11056573979270465,-1.7679198207965943,-0.057059309613982465,0.23652665417052435,0.20293896955601726,-9.78218721763849,-1.7015262726415026,-0.7340878451868209,-0.1305507020331804,0.48758497934202166,0.2474263281294776,-17.71933874761621,-4.478430827576544,-1.471373973882244
-0.32151559623120535,-0.450056715465985,0.6135264035683856,-0.4796218648997945,-0.1528046233742018,-1.7729343160529443,-0.057011789072004763,0.25141464844008204,0.18499495365416777,-16.700865344340308,-1.8427800081484031,-0.721306742043016,-0.1265827256887806,0.4996521722663528,0.20804258401831519,-29.53985062238507,-4.597313520937721,-1.404798597387416
-0.32173645768840026,-0.4448637657081821,0.6120597579341104,-1.5289447702245833,-0.19267822607148566,-1.776516750654077,-0.055389873625729,0.26440504304821455,0.16558647989055908,-21.024527004644977,-1.9619786496665197,-0.7015819038731601,-0.1199625739674475,0.5079243885440085,0.16745932720287027,-36.336882486154366,-4.672847463809582,-1.3282686965789852
-0.3214891296109938,-0.43967080638190287,0.6099468383086003,-2.261832331006809,-0.22761330746647987,-1.7805026650571123,-0.05148948955825102,0.2764270589028904,0.14404621613543042,-23.50585291787322,-2.0477434723550427,-0.6845010978041044,-0.1095533876430253,0.514199458686589,0.1245307117465646,-39.64627582270571,-4.686757580491582,-1.259073699150814
-0.32075328386482055,-0.4342160243751895,0.6075222271673181,-2.7669533006673257,-0.2555349692688416,-1.7854523219040987,-0.04535764584291092,0.28883566374045355,0.12217426024686964,-24.69995358784344,-2.0919410274251966,-0.6726820882613737,-0.09558409247984714,0.520937901228915,0.08249245486981738,-40.58250168229692,-4.627221829450039,-1.201489115815377
-0.31987416881751185,-0.4288695462748349,0.6053319155564043,-3.112031763031367,-0.274665451082859,-1.7881868591242536,-0.0388371835020499,0.29978315242010023,0.10268877900821251,-25.020827513591005,-2.0884460784029826,-0.6501607843425755,-0.08140735079073384,0.5248958598429377,0.046043233474253986,-39.961335931207266,-4.486362993764629,-1.127148434511896
-0.31896811100093553,-0.4240600923827952,0.603297577933044,-3.3400891637118555,-0.29057772223627676,-1.7884146378119121,-0.032525727015796535,0.3072579873199816,0.08506683299107003,-24.73358645110834,-2.067561101480845,-0.6161891330574969,-0.06806562925419035,0.5226802630033971,0.014048253913504297,-38.30278527607652,-4.319931404992569,-1.0353575150120118
-0.31765249949234065,-0.41964657921020404,0.600820295270188,-3.4764759615490366,-0.3096657577154279,-1.7894550970149268,-0.024546245158408676,0.3121617871882635,0.06627902041637915,-23.99958185996318,-2.061601456814034,-0.5876932023440551,-0.05227035784190379,0.5160814376638004,-0.018918595422794317,-35.92431263657682,-4.184821905084117,-0.9560651380364582
-0.31584474133120194,-0.4152312063475938,0.5979696600134733,-3.545516979665747,-0.3315984822516,-1.792368163684357,-0.014601943266967671,0.3165859862631637,0.04674270027721142,-22.96470196427772,-2.06809055145693,-0.5695169470142254,-0.033592739382766225,0.5088677581060983,-0.052112025305927206,-33.10316023492007,-4.075579577213413,-0.8971582302904267
-0.3139622399475397,-0.41047570291867835,0.5951548968151928,-3.5708609177989654,-0.35005662465114185,-1.7968577422241887,-0.004837718474401937,0.32220032125976533,0.028494417241682102,-21.76225314778485,-2.0556927273873438,-0.5596253611521743,-0.01582145398328754,0.5039330324530912,-0.08202847046643397,-30.083641683360383,-3.937314461852422,-0.8543928932337099
-0.3121914766696816,-0.4053746286641634,0.5924038542889125,-3.568377482583676,-0.3594491030071479,-1.802269990859661,0.0038514548340258404,0.328962207784724,0.011600919505709288,-20.479604179875555,-1.9985553796615785,-0.5543833465765771,-0.00045595975982195246,0.501123509966312,-0.10867582448756781,-27.021749789147695,-3.726626956018613,-0.8209567821210902
-0.31071256258638474,-0.4001573931610947,0.5898400598243173,-3.549027414754788,-0.36276929651444995,-1.8083439793941718,0.010656644778831577,0.3357007714353787,-0.003414459355093184,-19.17508450317916,-1.9137635382774105,-0.5522725629481652,0.011205311501192049,0.4983617334966731,-0.1312769592023708,-24.017964374811626,-3.4751781894097933,-0.7939236426508705
-0.30935306873767937,-0.3949008534671205,0.5873268157942572,-3.5172857336573866,-0.3641287156591073,-1.8160153564644013,0.016511237930206882,0.34204910416970363,-0.01730999275369569,-17.872323236153818,-1.8227308809646272,-0.5576129864963597,0.020883284018993385,0.4950189192272507,-0.15126794655381637,-21.10994644816969,-3.220838489485213,-0.7804484783776822
-0.30770552267977613,-0.3894469860793366,0.5848496199279589,-3.477718340033129,-0.36205690665507045,-1.8228264605375448,0.023418254022194558,0.34878737053708697,-0.03021316624716447,-16.593961640347857,-1.7188479938019514,-0.5582117385836453,0.03205833059032395,0.4924427159923867,-0.16895669114473336,-18.332449633639687,-2.952384434878779,-0.7593067083873968
-0.3060157293757406,-0.38400844142617063,0.5827811489946194,-3.4367664339415027,-0.3567838525388228,-1.8239314143295355,0.030140185460888595,0.35487824413062685,-0.04039409881057656,-15.370250643419173,-1.6040244711725788,-0.5311905494481648,0.04257986379687282,0.4888437787001187,-0.18148022822633667,-15.732086580986707,-2.673465448192116,-0.6918405230243063
