timestamp,x_integrated,y_integrated,z_integrated,rx_integrated,ry_integrated,rz_integrated,x_actual,y_actual,z_actual,rx_actual,ry_actual,rz_actual,x_error,y_error,z_error,rx_error,ry_error,rz_error
2.5666666666666664,-0.17135660061666685,-0.10804523616666664,0.5611988344999991,-4.346157658333334,-0.40031189333333345,-1.6139856506666672,-0.193652,-0.184882,0.519503,-2.91223,-0.317046,-1.61866,0.022295399383333137,0.07683676383333335,0.04169583449999903,-1.4339276583333342,-0.08326589333333345,0.004674349333332772
2.5833333333333335,-0.17103974561666685,-0.10849301116666664,0.5606283761666657,-4.334164825000001,-0.4044843100000001,-1.6165150173333338,-0.193954,-0.185095,0.51975,-2.92148,-0.318781,-1.62114,0.022914254383333138,0.07660198883333337,0.040878376166665675,-1.4126848250000013,-0.08570331000000014,0.004624982666666222
2.6,-0.17078325228333352,-0.10898959616666663,0.560115854499999,-4.323019008333334,-0.40839679333333345,-1.6191240840000005,-0.194189,-0.185257,0.520034,-2.93167,-0.318053,-1.62303,0.02340574771666648,0.07626740383333337,0.040081854499999015,-1.3913490083333344,-0.09034379333333348,0.003905915999999454
2.6166666666666667,-0.17057977395000018,-0.10953372116666664,0.5596670661666657,-4.312780175000001,-0.4120373766666668,-1.6217546673333338,-0.194354,-0.185456,0.520448,-2.94314,-0.316991,-1.6241,0.02377422604999982,0.07592227883333337,0.039219066166665706,-1.3696401750000011,-0.09504637666666677,0.0023453326666662555
2.6333333333333333,-0.17042370578333352,-0.11012382616666663,0.5592859478333324,-4.3034671750000015,-0.4154266600000001,-1.624372000666667,-0.194473,-0.185684,0.520968,-2.95527,-0.316105,-1.62466,0.02404929421666649,0.07556017383333336,0.03831794783333242,-1.3481971750000015,-0.09932166000000009,0.00028799933333290006
2.65,-0.1703133812833335,-0.11076167449999996,0.5589697611666657,-4.295045225000002,-0.4185534100000001,-1.6269256173333337,-0.194606,-0.185995,0.521488,-2.96723,-0.314897,-1.62446,0.024292618716666492,0.07523332550000003,0.037481761166665795,-1.327815225000002,-0.10365641000000014,-0.002465617333333725
2.6666666666666665,-0.17024759061666683,-0.11144875949999997,0.5587118661666658,-4.287456908333335,-0.4213917933333335,-1.6293782840000004,-0.194759,-0.186386,0.521945,-2.97866,-0.313122,-1.62367,0.024511409383333155,0.07493724050000003,0.0367668661666658,-1.3087969083333353,-0.10826979333333347,-0.005708284000000452
2.683333333333333,-0.1702231982833335,-0.11218412116666664,0.5585076011666658,-4.280683941666669,-0.42394706000000015,-1.631694200666667,-0.1949,-0.186816,0.522369,-2.99015,-0.31126,-1.62228,0.024676801716666502,0.07463187883333337,0.036138601166665785,-1.290533941666669,-0.11268706000000017,-0.009414200666667094
2.7,-0.17023618663333348,-0.11296381116666664,0.5583561959999991,-4.274750191666669,-0.4261907933333335,-1.6338589173333338,-0.195014,-0.187239,0.522817,-3.00238,-0.308773,-1.62062,0.024777813366666512,0.07427518883333335,0.03553919599999911,-1.2723701916666692,-0.11741779333333346,-0.013238917333333822
2.716666666666667,-0.17028550530000014,-0.1137827128333333,0.558259697499999,-4.269676425000003,-0.42807451000000013,-1.6358838840000005,-0.195145,-0.187633,0.523336,-3.01532,-0.30532,-1.61909,0.024859494699999873,0.0738502871666667,0.03492369749999902,-1.2543564250000028,-0.12275451000000015,-0.016793884000000592
2.7333333333333334,-0.17037058280000014,-0.11463775949999996,0.5582241653333324,-4.26549254166667,-0.4296087366666668,-1.6377461173333339,-0.195301,-0.188027,0.523991,-3.02915,-0.30181,-1.61714,0.02493041719999986,0.07338924050000004,0.03423316533333243,-1.2363425416666698,-0.1277987366666668,-0.02060611733333384
2.75,-0.17048902530000015,-0.11552284449999996,0.5582543264999991,-4.26223979166667,-0.43079068000000015,-1.6394259673333338,-0.195453,-0.18837,0.524764,-3.04408,-0.298034,-1.61481,0.024963974699999836,0.07284715550000005,0.03349032649999906,-1.21815979166667,-0.13275668000000013,-0.02461596733333371
2.7666666666666666,-0.1706378284666668,-0.11642788616666662,0.5583436591666657,-4.1948532916666705,-0.43162240333333346,-1.6409767523333338,-0.195589,-0.188596,0.52548,-2.02032,-0.294065,-1.61324,0.024951171533333205,0.0721681138333334,0.03286365916666578,-2.1745332916666706,-0.13755740333333344,-0.027736752333333836
2.783333333333333,-0.1708144684666668,-0.11734809616666662,0.5584867468333324,-4.073114458333337,-0.43206956166666677,-1.6424147673333338,-0.195714,-0.188781,0.526153,-1.1129,-0.289319,-1.61189,0.024899531533333186,0.07143290383333338,0.032333746833332455,-2.960214458333337,-0.14275056166666678,-0.030524767333333758
2.8,-0.17101652180000015,-0.11828176449999996,0.5586786418333325,-3.9057477916666703,-0.43218775516666674,-1.6437319123333338,-0.19583,-0.188972,0.526787,-0.310386,-0.285208,-1.61037,0.02481347819999985,0.07069023550000005,0.031891641833332485,-3.5953617916666705,-0.14697975516666673,-0.03336191233333374
2.8166666666666664,-0.1712419684666668,-0.11922730116666662,0.5589129834999992,-3.7005061250000035,-0.43200255350000005,-1.644930850666667,-0.195941,-0.189169,0.527356,0.39777,-0.281285,-1.60883,0.024699031533333193,0.06994169883333338,0.031556983499999136,-4.0982761250000035,-0.15071755350000005,-0.03610085066666713
2.8333333333333335,-0.17148948013333348,-0.12018316116666662,0.5591855884999992,-3.4643427916666703,-0.43152985350000006,-1.6459983490000005,-0.196056,-0.189371,0.527892,1.01997,-0.277407,-1.60704,0.024566519866666525,0.06918783883333339,0.03129358849999919,-4.48431279166667,-0.15412285350000005,-0.0389583490000005
2.85,-0.17175700513333347,-0.12114543949999995,0.5594980651666659,-3.2034977916666705,-0.43077841350000007,-1.6469307006666671,-0.196164,-0.18954,0.528486,1.56357,-0.273469,-1.60513,0.02440699486666653,0.06839456050000003,0.03101206516666588,-4.767067791666671,-0.15730941350000005,-0.04180070066666719
2.8666666666666667,-0.17204182013333347,-0.12210768283333329,0.5598516218333326,-2.9234877916666706,-0.4297785568333334,-1.6477617640000004,-0.196252,-0.189631,0.529131,2.03652,-0.269818,-1.60369,0.024210179866666542,0.06752331716666671,0.030720621833332573,-4.960007791666671,-0.15996055683333338,-0.044071764000000346
2.8833333333333333,-0.17234069513333347,-0.12307013616666662,0.5602462551666659,-2.6291827916666706,-0.42855863183333337,-1.6484564640000003,-0.19631,-0.189748,0.529809,2.4459,-0.26644,-1.60165,0.02396930486666654,0.06667786383333338,0.030437255166665955,-5.07508279166667,-0.16211863183333336,-0.046806464000000325
2.9,-0.17264924180000013,-0.12402844116666663,0.5606751568333326,-2.3248294583333373,-0.42714392683333335,-1.6490389240000003,-0.196318,-0.189816,0.530413,2.79872,-0.263301,-1.59993,0.023668758199999862,0.06578755883333338,0.030262156833332554,-5.123549458333337,-0.16384292683333335,-0.04910892400000022
2.9166666666666665,-0.1729648484666668,-0.12497928616666663,0.5611332334999992,-2.0141794583333374,-0.4254986785,-1.6495386173333337,-0.196301,-0.189849,0.530964,3.1004,-0.25944,-1.59863,0.02333615153333321,0.06486971383333336,0.030169233499999226,-5.1145794583333375,-0.1660586785,-0.05090861733333374
2.933333333333333,-0.17328607180000014,-0.12591667949999996,0.5616161834999992,-1.7005011250000042,-0.4236158285,-1.6500116023333338,-0.196276,-0.189802,0.531474,3.35628,-0.255294,-1.59818,0.02298992819999987,0.06388532050000004,0.030142183499999198,-5.056781125000004,-0.1683218285,-0.05183160233333384
2.95,-0.17361509513333348,-0.12684315449999997,0.5621187551666659,-1.3866261250000043,-0.4214883618333333,-1.6504339990000005,-0.1963,-0.189805,0.531923,3.57137,-0.250856,-1.59735,0.022684904866666522,0.06296184550000003,0.03019575516666584,-4.957996125000005,-0.1706323618333333,-0.05308399900000049
2.966666666666667,-0.17395177513333349,-0.12775554616666665,0.5626334434999992,-1.0749744583333376,-0.4191771285,-1.650834507333334,-0.196337,-0.18977,0.532274,3.75043,-0.247205,-1.59695,0.022385224866666525,0.062014453833333344,0.030359443499999195,-4.825404458333338,-0.1719721285,-0.05388450733333383
2.9833333333333334,-0.17429292180000014,-0.1286552345,0.5631575784999993,-0.7677077916666709,-0.41661374516666666,-1.651164157333334,-0.196338,-0.189767,0.532597,3.896,-0.242314,-1.59577,0.022045078199999874,0.0611117655,0.03056057849999927,-4.6637077916666705,-0.17429974516666666,-0.05539415733333408
